match_id,date,innings_number,over_number,batting_team,bowling_team,model_probability,market_prob_1,edge,fetch_timestamp,estimated_over_end_time,timestamp_vs_over_delta_minutes,leakage_risk,leakage_severity,single_ts_per_innings,bookmaker_used,market_odds_1,effective_odds_after_slippage,edge_after_delay_penalty
1426280,2024-04-26,2,14,Punjab Kings,Kolkata Knight Riders,0.9355,0.429293,0.506207,2024-04-26T16:40:00Z,2024-04-26T16:40:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,pinnacle,2.26,2.24,0.496207
1426280,2024-04-26,2,15,Punjab Kings,Kolkata Knight Riders,0.9355,0.429293,0.506207,2024-04-26T16:40:00Z,2024-04-26T16:44:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,2.26,2.24,0.496207
1426280,2024-04-26,2,16,Punjab Kings,Kolkata Knight Riders,0.9009,0.429293,0.471607,2024-04-26T16:40:00Z,2024-04-26T16:48:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,2.26,2.24,0.461607
1426280,2024-04-26,2,17,Punjab Kings,Kolkata Knight Riders,0.965,0.429293,0.535707,2024-04-26T16:40:00Z,2024-04-26T16:52:00Z,-12.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,2.26,2.24,0.525707
1426280,2024-04-26,2,18,Punjab Kings,Kolkata Knight Riders,0.989,0.429293,0.559707,2024-04-26T16:40:00Z,2024-04-26T16:56:00Z,-16.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,2.26,2.24,0.549707
1426280,2024-04-26,2,19,Punjab Kings,Kolkata Knight Riders,0.989,0.429293,0.559707,2024-04-26T16:40:00Z,2024-04-26T17:00:00Z,-20.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,2.26,2.24,0.549707
1426277,2024-04-23,2,20,Lucknow Super Giants,Chennai Super Kings,0.858,0.155673,0.702327,2024-04-23T17:00:00Z,2024-04-23T17:04:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,6.4,6.38,0.692327
1426276,2024-04-22,2,6,Rajasthan Royals,Mumbai Indians,0.8516,0.819672,0.031928,2024-04-22T16:36:00Z,2024-04-22T16:08:00Z,28.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.21,1.19,0.021928
1426276,2024-04-22,2,7,Rajasthan Royals,Mumbai Indians,0.8585,0.819672,0.038828,2024-04-22T16:36:00Z,2024-04-22T16:12:00Z,24.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.21,1.19,0.028828
1426276,2024-04-22,2,10,Rajasthan Royals,Mumbai Indians,0.8585,0.819672,0.038828,2024-04-22T16:36:00Z,2024-04-22T16:24:00Z,12.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.21,1.19,0.028828
1426276,2024-04-22,2,11,Rajasthan Royals,Mumbai Indians,1.0,0.819672,0.180328,2024-04-22T16:36:00Z,2024-04-22T16:28:00Z,8.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.21,1.19,0.170328
1426276,2024-04-22,2,12,Rajasthan Royals,Mumbai Indians,1.0,0.819672,0.180328,2024-04-22T16:36:00Z,2024-04-22T16:32:00Z,4.0,high,Fetch timestamp 1-5min after over end — probable leakage | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.21,1.19,0.170328
1426276,2024-04-22,2,13,Rajasthan Royals,Mumbai Indians,1.0,0.819672,0.180328,2024-04-22T16:36:00Z,2024-04-22T16:36:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.21,1.19,0.170328
1426276,2024-04-22,2,14,Rajasthan Royals,Mumbai Indians,1.0,0.819672,0.180328,2024-04-22T16:36:00Z,2024-04-22T16:40:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.21,1.19,0.170328
1426276,2024-04-22,2,15,Rajasthan Royals,Mumbai Indians,1.0,0.819672,0.180328,2024-04-22T16:36:00Z,2024-04-22T16:44:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.21,1.19,0.170328
1426276,2024-04-22,2,16,Rajasthan Royals,Mumbai Indians,1.0,0.819672,0.180328,2024-04-22T16:36:00Z,2024-04-22T16:48:00Z,-12.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.21,1.19,0.170328
1426276,2024-04-22,2,17,Rajasthan Royals,Mumbai Indians,1.0,0.819672,0.180328,2024-04-22T16:36:00Z,2024-04-22T16:52:00Z,-16.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.21,1.19,0.170328
1426276,2024-04-22,2,18,Rajasthan Royals,Mumbai Indians,1.0,0.819672,0.180328,2024-04-22T16:36:00Z,2024-04-22T16:56:00Z,-20.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.21,1.19,0.170328
1426276,2024-04-22,2,19,Rajasthan Royals,Mumbai Indians,1.0,0.819672,0.180328,2024-04-22T16:36:00Z,2024-04-22T17:00:00Z,-24.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.21,1.19,0.170328
1426274,2024-04-21,2,11,Royal Challengers Bengaluru,Kolkata Knight Riders,0.9109,0.428212,0.482688,2024-04-21T12:24:00Z,2024-04-21T12:28:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,2.27,2.25,0.472688
1426273,2024-04-20,2,8,Delhi Capitals,Sunrisers Hyderabad,0.94,0.44898,0.49102,2024-04-20T16:12:00Z,2024-04-20T16:16:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,2.16,2.14,0.48102
1426272,2024-04-19,2,11,Lucknow Super Giants,Chennai Super Kings,0.9646,0.5,0.4646,2024-04-19T16:40:00Z,2024-04-19T16:28:00Z,12.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.94,1.92,0.4546
1426272,2024-04-19,2,12,Lucknow Super Giants,Chennai Super Kings,0.8696,0.5,0.3696,2024-04-19T16:40:00Z,2024-04-19T16:32:00Z,8.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.94,1.92,0.3596
1426272,2024-04-19,2,13,Lucknow Super Giants,Chennai Super Kings,0.8696,0.5,0.3696,2024-04-19T16:40:00Z,2024-04-19T16:36:00Z,4.0,high,Fetch timestamp 1-5min after over end — probable leakage | SAME timestamp for all overs in innings,True,pinnacle,1.94,1.92,0.3596
1426272,2024-04-19,2,14,Lucknow Super Giants,Chennai Super Kings,0.8696,0.5,0.3696,2024-04-19T16:40:00Z,2024-04-19T16:40:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,pinnacle,1.94,1.92,0.3596
1426272,2024-04-19,2,15,Lucknow Super Giants,Chennai Super Kings,0.8696,0.5,0.3696,2024-04-19T16:40:00Z,2024-04-19T16:44:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,1.94,1.92,0.3596
1426272,2024-04-19,2,17,Lucknow Super Giants,Chennai Super Kings,1.0,0.5,0.5,2024-04-19T16:40:00Z,2024-04-19T16:52:00Z,-12.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.94,1.92,0.49
1426272,2024-04-19,2,18,Lucknow Super Giants,Chennai Super Kings,0.94,0.5,0.44,2024-04-19T16:40:00Z,2024-04-19T16:56:00Z,-16.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.94,1.92,0.43
1426272,2024-04-19,2,19,Lucknow Super Giants,Chennai Super Kings,0.9789,0.5,0.4789,2024-04-19T16:40:00Z,2024-04-19T17:00:00Z,-20.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.94,1.92,0.4689
1426269,2024-04-16,2,7,Rajasthan Royals,Kolkata Knight Riders,0.879,0.512887,0.366113,2024-04-16T16:12:00Z,2024-04-16T16:12:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,pinnacle,1.89,1.87,0.356113
1426269,2024-04-16,2,8,Rajasthan Royals,Kolkata Knight Riders,0.879,0.512887,0.366113,2024-04-16T16:12:00Z,2024-04-16T16:16:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,1.89,1.87,0.356113
1426266,2024-04-14,2,1,Kolkata Knight Riders,Lucknow Super Giants,0.8557,0.558376,0.297324,2024-04-14T12:20:00Z,2024-04-14T11:48:00Z,32.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.74,1.72,0.287324
1426266,2024-04-14,2,2,Kolkata Knight Riders,Lucknow Super Giants,0.8557,0.558376,0.297324,2024-04-14T12:20:00Z,2024-04-14T11:52:00Z,28.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.74,1.72,0.287324
1426266,2024-04-14,2,3,Kolkata Knight Riders,Lucknow Super Giants,0.8557,0.558376,0.297324,2024-04-14T12:20:00Z,2024-04-14T11:56:00Z,24.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.74,1.72,0.287324
1426266,2024-04-14,2,7,Kolkata Knight Riders,Lucknow Super Giants,0.879,0.558376,0.320624,2024-04-14T12:20:00Z,2024-04-14T12:12:00Z,8.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.74,1.72,0.310624
1426266,2024-04-14,2,8,Kolkata Knight Riders,Lucknow Super Giants,0.879,0.558376,0.320624,2024-04-14T12:20:00Z,2024-04-14T12:16:00Z,4.0,high,Fetch timestamp 1-5min after over end — probable leakage | SAME timestamp for all overs in innings,True,pinnacle,1.74,1.72,0.310624
1426266,2024-04-14,2,9,Kolkata Knight Riders,Lucknow Super Giants,0.879,0.558376,0.320624,2024-04-14T12:20:00Z,2024-04-14T12:20:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,pinnacle,1.74,1.72,0.310624
1426266,2024-04-14,2,10,Kolkata Knight Riders,Lucknow Super Giants,0.94,0.558376,0.381624,2024-04-14T12:20:00Z,2024-04-14T12:24:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,1.74,1.72,0.371624
1426266,2024-04-14,2,11,Kolkata Knight Riders,Lucknow Super Giants,0.92,0.558376,0.361624,2024-04-14T12:20:00Z,2024-04-14T12:28:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,1.74,1.72,0.351624
1426266,2024-04-14,2,12,Kolkata Knight Riders,Lucknow Super Giants,0.92,0.558376,0.361624,2024-04-14T12:20:00Z,2024-04-14T12:32:00Z,-12.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.74,1.72,0.351624
1426266,2024-04-14,2,13,Kolkata Knight Riders,Lucknow Super Giants,1.0,0.558376,0.441624,2024-04-14T12:20:00Z,2024-04-14T12:36:00Z,-16.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.74,1.72,0.431624
1426266,2024-04-14,2,14,Kolkata Knight Riders,Lucknow Super Giants,1.0,0.558376,0.441624,2024-04-14T12:20:00Z,2024-04-14T12:40:00Z,-20.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.74,1.72,0.431624
1426266,2024-04-14,2,15,Kolkata Knight Riders,Lucknow Super Giants,1.0,0.558376,0.441624,2024-04-14T12:20:00Z,2024-04-14T12:44:00Z,-24.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.74,1.72,0.431624
1426266,2024-04-14,2,16,Kolkata Knight Riders,Lucknow Super Giants,0.9916,0.558376,0.433224,2024-04-14T12:20:00Z,2024-04-14T12:48:00Z,-28.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.74,1.72,0.423224
1426267,2024-04-14,2,20,Mumbai Indians,Chennai Super Kings,0.858,0.59901,0.25899,2024-04-14T17:00:00Z,2024-04-14T17:04:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,1.62,1.6,0.24899
1426265,2024-04-13,2,11,Rajasthan Royals,Punjab Kings,0.8624,0.549618,0.312782,2024-04-13T16:24:00Z,2024-04-13T16:28:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,1.77,1.75,0.302782
1426264,2024-04-12,2,13,Delhi Capitals,Lucknow Super Giants,0.9355,0.466667,0.468833,2024-04-12T16:36:00Z,2024-04-12T16:36:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,pinnacle,2.08,2.06,0.458833
1426264,2024-04-12,2,14,Delhi Capitals,Lucknow Super Giants,1.0,0.466667,0.533333,2024-04-12T16:36:00Z,2024-04-12T16:40:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,2.08,2.06,0.523333
1426264,2024-04-12,2,15,Delhi Capitals,Lucknow Super Giants,1.0,0.466667,0.533333,2024-04-12T16:36:00Z,2024-04-12T16:44:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,2.08,2.06,0.523333
1426263,2024-04-11,2,5,Mumbai Indians,Royal Challengers Bengaluru,0.8516,0.589552,0.262048,2024-04-11T16:24:00Z,2024-04-11T16:04:00Z,20.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.65,1.63,0.252048
1426263,2024-04-11,2,6,Mumbai Indians,Royal Challengers Bengaluru,0.8516,0.589552,0.262048,2024-04-11T16:24:00Z,2024-04-11T16:08:00Z,16.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.65,1.63,0.252048
1426263,2024-04-11,2,7,Mumbai Indians,Royal Challengers Bengaluru,0.8585,0.589552,0.268948,2024-04-11T16:24:00Z,2024-04-11T16:12:00Z,12.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.65,1.63,0.258948
1426263,2024-04-11,2,8,Mumbai Indians,Royal Challengers Bengaluru,0.8585,0.589552,0.268948,2024-04-11T16:24:00Z,2024-04-11T16:16:00Z,8.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.65,1.63,0.258948
1426263,2024-04-11,2,9,Mumbai Indians,Royal Challengers Bengaluru,0.8585,0.589552,0.268948,2024-04-11T16:24:00Z,2024-04-11T16:20:00Z,4.0,high,Fetch timestamp 1-5min after over end — probable leakage | SAME timestamp for all overs in innings,True,pinnacle,1.65,1.63,0.258948
1426263,2024-04-11,2,10,Mumbai Indians,Royal Challengers Bengaluru,0.8585,0.589552,0.268948,2024-04-11T16:24:00Z,2024-04-11T16:24:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,pinnacle,1.65,1.63,0.258948
1426263,2024-04-11,2,11,Mumbai Indians,Royal Challengers Bengaluru,1.0,0.589552,0.410448,2024-04-11T16:24:00Z,2024-04-11T16:28:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,1.65,1.63,0.400448
1426263,2024-04-11,2,12,Mumbai Indians,Royal Challengers Bengaluru,1.0,0.589552,0.410448,2024-04-11T16:24:00Z,2024-04-11T16:32:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,1.65,1.63,0.400448
1426263,2024-04-11,2,13,Mumbai Indians,Royal Challengers Bengaluru,1.0,0.589552,0.410448,2024-04-11T16:24:00Z,2024-04-11T16:36:00Z,-12.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.65,1.63,0.400448
1426263,2024-04-11,2,14,Mumbai Indians,Royal Challengers Bengaluru,1.0,0.589552,0.410448,2024-04-11T16:24:00Z,2024-04-11T16:40:00Z,-16.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.65,1.63,0.400448
1426263,2024-04-11,2,15,Mumbai Indians,Royal Challengers Bengaluru,1.0,0.589552,0.410448,2024-04-11T16:24:00Z,2024-04-11T16:44:00Z,-20.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.65,1.63,0.400448
1426263,2024-04-11,2,16,Mumbai Indians,Royal Challengers Bengaluru,1.0,0.589552,0.410448,2024-04-11T16:24:00Z,2024-04-11T16:48:00Z,-24.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.65,1.63,0.400448
1426260,2024-04-08,2,7,Chennai Super Kings,Kolkata Knight Riders,0.8876,0.508997,0.378603,2024-04-08T16:32:00Z,2024-04-08T16:12:00Z,20.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.91,1.89,0.368603
1426260,2024-04-08,2,8,Chennai Super Kings,Kolkata Knight Riders,0.8876,0.508997,0.378603,2024-04-08T16:32:00Z,2024-04-08T16:16:00Z,16.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.91,1.89,0.368603
1426260,2024-04-08,2,9,Chennai Super Kings,Kolkata Knight Riders,0.8876,0.508997,0.378603,2024-04-08T16:32:00Z,2024-04-08T16:20:00Z,12.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.91,1.89,0.368603
1426260,2024-04-08,2,10,Chennai Super Kings,Kolkata Knight Riders,0.8876,0.508997,0.378603,2024-04-08T16:32:00Z,2024-04-08T16:24:00Z,8.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.91,1.89,0.368603
1426260,2024-04-08,2,11,Chennai Super Kings,Kolkata Knight Riders,0.9615,0.508997,0.452503,2024-04-08T16:32:00Z,2024-04-08T16:28:00Z,4.0,high,Fetch timestamp 1-5min after over end — probable leakage | SAME timestamp for all overs in innings,True,pinnacle,1.91,1.89,0.442503
1426260,2024-04-08,2,12,Chennai Super Kings,Kolkata Knight Riders,0.9615,0.508997,0.452503,2024-04-08T16:32:00Z,2024-04-08T16:32:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,pinnacle,1.91,1.89,0.442503
1426260,2024-04-08,2,13,Chennai Super Kings,Kolkata Knight Riders,0.92,0.508997,0.411003,2024-04-08T16:32:00Z,2024-04-08T16:36:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,1.91,1.89,0.401003
1426260,2024-04-08,2,14,Chennai Super Kings,Kolkata Knight Riders,0.92,0.508997,0.411003,2024-04-08T16:32:00Z,2024-04-08T16:40:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,1.91,1.89,0.401003
1426260,2024-04-08,2,15,Chennai Super Kings,Kolkata Knight Riders,0.92,0.508997,0.411003,2024-04-08T16:32:00Z,2024-04-08T16:44:00Z,-12.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.91,1.89,0.401003
1426260,2024-04-08,2,16,Chennai Super Kings,Kolkata Knight Riders,0.9916,0.508997,0.482603,2024-04-08T16:32:00Z,2024-04-08T16:48:00Z,-16.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.91,1.89,0.472603
1426260,2024-04-08,2,17,Chennai Super Kings,Kolkata Knight Riders,0.9916,0.508997,0.482603,2024-04-08T16:32:00Z,2024-04-08T16:52:00Z,-20.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.91,1.89,0.472603
1426260,2024-04-08,2,18,Chennai Super Kings,Kolkata Knight Riders,0.9916,0.508997,0.482603,2024-04-08T16:32:00Z,2024-04-08T16:56:00Z,-24.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.91,1.89,0.472603
1422139,2024-04-07,2,5,Gujarat Titans,Lucknow Super Giants,0.8516,0.454082,0.397518,2024-04-07T16:04:00Z,2024-04-07T16:04:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,pinnacle,2.14,2.12,0.387518
1422139,2024-04-07,2,6,Gujarat Titans,Lucknow Super Giants,0.8516,0.454082,0.397518,2024-04-07T16:04:00Z,2024-04-07T16:08:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,2.14,2.12,0.387518
1422137,2024-04-06,2,11,Rajasthan Royals,Royal Challengers Bengaluru,1.0,0.578947,0.421053,2024-04-06T16:36:00Z,2024-04-06T16:28:00Z,8.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.68,1.66,0.411053
1422137,2024-04-06,2,12,Rajasthan Royals,Royal Challengers Bengaluru,1.0,0.578947,0.421053,2024-04-06T16:36:00Z,2024-04-06T16:32:00Z,4.0,high,Fetch timestamp 1-5min after over end — probable leakage | SAME timestamp for all overs in innings,True,pinnacle,1.68,1.66,0.411053
1422137,2024-04-06,2,13,Rajasthan Royals,Royal Challengers Bengaluru,1.0,0.578947,0.421053,2024-04-06T16:36:00Z,2024-04-06T16:36:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,pinnacle,1.68,1.66,0.411053
1422137,2024-04-06,2,14,Rajasthan Royals,Royal Challengers Bengaluru,1.0,0.578947,0.421053,2024-04-06T16:36:00Z,2024-04-06T16:40:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,1.68,1.66,0.411053
1422137,2024-04-06,2,15,Rajasthan Royals,Royal Challengers Bengaluru,0.9,0.578947,0.321053,2024-04-06T16:36:00Z,2024-04-06T16:44:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,1.68,1.66,0.311053
1422137,2024-04-06,2,16,Rajasthan Royals,Royal Challengers Bengaluru,1.0,0.578947,0.421053,2024-04-06T16:36:00Z,2024-04-06T16:48:00Z,-12.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.68,1.66,0.411053
1422136,2024-04-05,2,4,Sunrisers Hyderabad,Chennai Super Kings,0.9286,0.493573,0.435027,2024-04-05T16:24:00Z,2024-04-05T16:00:00Z,24.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.97,1.95,0.425027
1422136,2024-04-05,2,5,Sunrisers Hyderabad,Chennai Super Kings,0.9286,0.493573,0.435027,2024-04-05T16:24:00Z,2024-04-05T16:04:00Z,20.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.97,1.95,0.425027
1422136,2024-04-05,2,6,Sunrisers Hyderabad,Chennai Super Kings,0.9286,0.493573,0.435027,2024-04-05T16:24:00Z,2024-04-05T16:08:00Z,16.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.97,1.95,0.425027
1422136,2024-04-05,2,7,Sunrisers Hyderabad,Chennai Super Kings,0.9948,0.493573,0.501227,2024-04-05T16:24:00Z,2024-04-05T16:12:00Z,12.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.97,1.95,0.491227
1422136,2024-04-05,2,8,Sunrisers Hyderabad,Chennai Super Kings,0.9948,0.493573,0.501227,2024-04-05T16:24:00Z,2024-04-05T16:16:00Z,8.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,pinnacle,1.97,1.95,0.491227
1422136,2024-04-05,2,9,Sunrisers Hyderabad,Chennai Super Kings,0.9948,0.493573,0.501227,2024-04-05T16:24:00Z,2024-04-05T16:20:00Z,4.0,high,Fetch timestamp 1-5min after over end — probable leakage | SAME timestamp for all overs in innings,True,pinnacle,1.97,1.95,0.491227
1422136,2024-04-05,2,10,Sunrisers Hyderabad,Chennai Super Kings,0.94,0.493573,0.446427,2024-04-05T16:24:00Z,2024-04-05T16:24:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,pinnacle,1.97,1.95,0.436427
1422136,2024-04-05,2,11,Sunrisers Hyderabad,Chennai Super Kings,1.0,0.493573,0.506427,2024-04-05T16:24:00Z,2024-04-05T16:28:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,1.97,1.95,0.496427
1422136,2024-04-05,2,12,Sunrisers Hyderabad,Chennai Super Kings,0.9355,0.493573,0.441927,2024-04-05T16:24:00Z,2024-04-05T16:32:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,pinnacle,1.97,1.95,0.431927
1422136,2024-04-05,2,13,Sunrisers Hyderabad,Chennai Super Kings,0.9355,0.493573,0.441927,2024-04-05T16:24:00Z,2024-04-05T16:36:00Z,-12.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.97,1.95,0.431927
1422136,2024-04-05,2,14,Sunrisers Hyderabad,Chennai Super Kings,0.9355,0.493573,0.441927,2024-04-05T16:24:00Z,2024-04-05T16:40:00Z,-16.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.97,1.95,0.431927
1422136,2024-04-05,2,15,Sunrisers Hyderabad,Chennai Super Kings,0.9355,0.493573,0.441927,2024-04-05T16:24:00Z,2024-04-05T16:44:00Z,-20.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.97,1.95,0.431927
1422136,2024-04-05,2,16,Sunrisers Hyderabad,Chennai Super Kings,0.9742,0.493573,0.480627,2024-04-05T16:24:00Z,2024-04-05T16:48:00Z,-24.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.97,1.95,0.470627
1422136,2024-04-05,2,17,Sunrisers Hyderabad,Chennai Super Kings,0.9742,0.493573,0.480627,2024-04-05T16:24:00Z,2024-04-05T16:52:00Z,-28.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,pinnacle,1.97,1.95,0.470627
