match_id,season,date,innings_number,over_number,batting_team,bowling_team,final_stabilized_probability,eventual_winner
1473443,2025,2025-03-26,2,15,Kolkata Knight Riders,Rajasthan Royals,0.9,Kolkata Knight Riders
1473443,2025,2025-03-26,2,16,Kolkata Knight Riders,Rajasthan Royals,0.965,Kolkata Knight Riders
1473443,2025,2025-03-26,2,17,Kolkata Knight Riders,Rajasthan Royals,0.965,Kolkata Knight Riders
1473443,2025,2025-03-26,2,18,Kolkata Knight Riders,Rajasthan Royals,1.0,Kolkata Knight Riders
1473444,2025,2025-03-27,2,4,Lucknow Super Giants,Sunrisers Hyderabad,0.8516,Lucknow Super Giants
1473444,2025,2025-03-27,2,5,Lucknow Super Giants,Sunrisers Hyderabad,0.94,Lucknow Super Giants
1473444,2025,2025-03-27,2,6,Lucknow Super Giants,Sunrisers Hyderabad,0.94,Lucknow Super Giants
1473444,2025,2025-03-27,2,7,Lucknow Super Giants,Sunrisers Hyderabad,0.9948,Lucknow Super Giants
1473444,2025,2025-03-27,2,8,Lucknow Super Giants,Sunrisers Hyderabad,0.9948,Lucknow Super Giants
1473444,2025,2025-03-27,2,9,Lucknow Super Giants,Sunrisers Hyderabad,0.94,Lucknow Super Giants
1473444,2025,2025-03-27,2,10,Lucknow Super Giants,Sunrisers Hyderabad,0.94,Lucknow Super Giants
1473444,2025,2025-03-27,2,11,Lucknow Super Giants,Sunrisers Hyderabad,1.0,Lucknow Super Giants
1473444,2025,2025-03-27,2,12,Lucknow Super Giants,Sunrisers Hyderabad,1.0,Lucknow Super Giants
1473444,2025,2025-03-27,2,13,Lucknow Super Giants,Sunrisers Hyderabad,0.9868,Lucknow Super Giants
1473444,2025,2025-03-27,2,14,Lucknow Super Giants,Sunrisers Hyderabad,0.9868,Lucknow Super Giants
1473444,2025,2025-03-27,2,15,Lucknow Super Giants,Sunrisers Hyderabad,0.9868,Lucknow Super Giants
1473447,2025,2025-03-30,2,4,Delhi Capitals,Sunrisers Hyderabad,0.8516,Delhi Capitals
1473447,2025,2025-03-30,2,5,Delhi Capitals,Sunrisers Hyderabad,0.8516,Delhi Capitals
1473447,2025,2025-03-30,2,7,Delhi Capitals,Sunrisers Hyderabad,0.8585,Delhi Capitals
1473447,2025,2025-03-30,2,8,Delhi Capitals,Sunrisers Hyderabad,0.8585,Delhi Capitals
1473447,2025,2025-03-30,2,9,Delhi Capitals,Sunrisers Hyderabad,0.8585,Delhi Capitals
1473447,2025,2025-03-30,2,11,Delhi Capitals,Sunrisers Hyderabad,1.0,Delhi Capitals
1473447,2025,2025-03-30,2,12,Delhi Capitals,Sunrisers Hyderabad,1.0,Delhi Capitals
1473447,2025,2025-03-30,2,13,Delhi Capitals,Sunrisers Hyderabad,1.0,Delhi Capitals
1473447,2025,2025-03-30,2,14,Delhi Capitals,Sunrisers Hyderabad,1.0,Delhi Capitals
1473447,2025,2025-03-30,2,15,Delhi Capitals,Sunrisers Hyderabad,1.0,Delhi Capitals
1473447,2025,2025-03-30,2,16,Delhi Capitals,Sunrisers Hyderabad,1.0,Delhi Capitals
1473449,2025,2025-03-31,2,4,Mumbai Indians,Kolkata Knight Riders,0.9286,Mumbai Indians
1473449,2025,2025-03-31,2,6,Mumbai Indians,Kolkata Knight Riders,0.9286,Mumbai Indians
1473449,2025,2025-03-31,2,7,Mumbai Indians,Kolkata Knight Riders,0.9948,Mumbai Indians
1473449,2025,2025-03-31,2,8,Mumbai Indians,Kolkata Knight Riders,0.9948,Mumbai Indians
1473449,2025,2025-03-31,2,9,Mumbai Indians,Kolkata Knight Riders,0.9948,Mumbai Indians
1473449,2025,2025-03-31,2,10,Mumbai Indians,Kolkata Knight Riders,0.9948,Mumbai Indians
1473449,2025,2025-03-31,2,11,Mumbai Indians,Kolkata Knight Riders,1.0,Mumbai Indians
1473449,2025,2025-03-31,2,12,Mumbai Indians,Kolkata Knight Riders,1.0,Mumbai Indians
1473449,2025,2025-03-31,2,13,Mumbai Indians,Kolkata Knight Riders,1.0,Mumbai Indians
1473450,2025,2025-04-01,2,8,Punjab Kings,Lucknow Super Giants,0.9948,Punjab Kings
1473450,2025,2025-04-01,2,9,Punjab Kings,Lucknow Super Giants,0.9948,Punjab Kings
1473450,2025,2025-04-01,2,10,Punjab Kings,Lucknow Super Giants,0.9948,Punjab Kings
1473450,2025,2025-04-01,2,11,Punjab Kings,Lucknow Super Giants,1.0,Punjab Kings
1473450,2025,2025-04-01,2,12,Punjab Kings,Lucknow Super Giants,0.9109,Punjab Kings
1473450,2025,2025-04-01,2,13,Punjab Kings,Lucknow Super Giants,0.9109,Punjab Kings
1473450,2025,2025-04-01,2,14,Punjab Kings,Lucknow Super Giants,1.0,Punjab Kings
1473450,2025,2025-04-01,2,15,Punjab Kings,Lucknow Super Giants,1.0,Punjab Kings
1473450,2025,2025-04-01,2,16,Punjab Kings,Lucknow Super Giants,0.9789,Punjab Kings
1473450,2025,2025-04-01,2,17,Punjab Kings,Lucknow Super Giants,0.9789,Punjab Kings
1473451,2025,2025-04-02,2,12,Gujarat Titans,Royal Challengers Bengaluru,0.8624,Gujarat Titans
1473451,2025,2025-04-02,2,15,Gujarat Titans,Royal Challengers Bengaluru,0.92,Gujarat Titans
1473451,2025,2025-04-02,2,16,Gujarat Titans,Royal Challengers Bengaluru,0.9683,Gujarat Titans
1473451,2025,2025-04-02,2,17,Gujarat Titans,Royal Challengers Bengaluru,0.9683,Gujarat Titans
1473451,2025,2025-04-02,2,18,Gujarat Titans,Royal Challengers Bengaluru,0.9916,Gujarat Titans
1473454,2025,2025-04-05,2,20,Chennai Super Kings,Delhi Capitals,0.858,Delhi Capitals
1473456,2025,2025-04-08,2,4,Kolkata Knight Riders,Lucknow Super Giants,0.8516,Lucknow Super Giants
1473456,2025,2025-04-08,2,5,Kolkata Knight Riders,Lucknow Super Giants,0.8516,Lucknow Super Giants
1473456,2025,2025-04-08,2,6,Kolkata Knight Riders,Lucknow Super Giants,0.94,Lucknow Super Giants
1473456,2025,2025-04-08,2,12,Kolkata Knight Riders,Lucknow Super Giants,0.9,Lucknow Super Giants
1473456,2025,2025-04-08,2,13,Kolkata Knight Riders,Lucknow Super Giants,0.9,Lucknow Super Giants
1473457,2025,2025-04-06,2,11,Gujarat Titans,Sunrisers Hyderabad,0.9571,Gujarat Titans
1473457,2025,2025-04-06,2,12,Gujarat Titans,Sunrisers Hyderabad,0.9571,Gujarat Titans
1473457,2025,2025-04-06,2,13,Gujarat Titans,Sunrisers Hyderabad,0.9571,Gujarat Titans
1473457,2025,2025-04-06,2,14,Gujarat Titans,Sunrisers Hyderabad,0.9571,Gujarat Titans
1473457,2025,2025-04-06,2,15,Gujarat Titans,Sunrisers Hyderabad,1.0,Gujarat Titans
1473457,2025,2025-04-06,2,16,Gujarat Titans,Sunrisers Hyderabad,0.989,Gujarat Titans
1473457,2025,2025-04-06,2,17,Gujarat Titans,Sunrisers Hyderabad,0.989,Gujarat Titans
1473461,2025,2025-04-10,2,16,Delhi Capitals,Royal Challengers Bengaluru,0.8545,Delhi Capitals
1473461,2025,2025-04-10,2,17,Delhi Capitals,Royal Challengers Bengaluru,0.9851,Delhi Capitals
1473461,2025,2025-04-10,2,18,Delhi Capitals,Royal Challengers Bengaluru,0.858,Delhi Capitals
1473462,2025,2025-04-11,2,4,Kolkata Knight Riders,Chennai Super Kings,0.94,Kolkata Knight Riders
1473462,2025,2025-04-11,2,5,Kolkata Knight Riders,Chennai Super Kings,0.94,Kolkata Knight Riders
1473462,2025,2025-04-11,2,6,Kolkata Knight Riders,Chennai Super Kings,0.94,Kolkata Knight Riders
1473462,2025,2025-04-11,2,7,Kolkata Knight Riders,Chennai Super Kings,0.9948,Kolkata Knight Riders
1473462,2025,2025-04-11,2,8,Kolkata Knight Riders,Chennai Super Kings,0.94,Kolkata Knight Riders
1473462,2025,2025-04-11,2,9,Kolkata Knight Riders,Chennai Super Kings,0.94,Kolkata Knight Riders
1473462,2025,2025-04-11,2,10,Kolkata Knight Riders,Chennai Super Kings,0.94,Kolkata Knight Riders
1473462,2025,2025-04-11,2,11,Kolkata Knight Riders,Chennai Super Kings,1.0,Kolkata Knight Riders
1473463,2025,2025-04-12,2,10,Lucknow Super Giants,Gujarat Titans,0.9948,Lucknow Super Giants
1473463,2025,2025-04-12,2,11,Lucknow Super Giants,Gujarat Titans,1.0,Lucknow Super Giants
1473463,2025,2025-04-12,2,12,Lucknow Super Giants,Gujarat Titans,0.9109,Lucknow Super Giants
1473463,2025,2025-04-12,2,13,Lucknow Super Giants,Gujarat Titans,1.0,Lucknow Super Giants
1473463,2025,2025-04-12,2,14,Lucknow Super Giants,Gujarat Titans,1.0,Lucknow Super Giants
1473463,2025,2025-04-12,2,15,Lucknow Super Giants,Gujarat Titans,1.0,Lucknow Super Giants
1473463,2025,2025-04-12,2,16,Lucknow Super Giants,Gujarat Titans,0.94,Lucknow Super Giants
1473463,2025,2025-04-12,2,17,Lucknow Super Giants,Gujarat Titans,0.94,Lucknow Super Giants
1473463,2025,2025-04-12,2,18,Lucknow Super Giants,Gujarat Titans,0.9789,Lucknow Super Giants
1473463,2025,2025-04-12,2,19,Lucknow Super Giants,Gujarat Titans,0.9742,Lucknow Super Giants
1473464,2025,2025-04-12,2,7,Sunrisers Hyderabad,Punjab Kings,0.8876,Sunrisers Hyderabad
1473464,2025,2025-04-12,2,8,Sunrisers Hyderabad,Punjab Kings,0.8876,Sunrisers Hyderabad
1473464,2025,2025-04-12,2,9,Sunrisers Hyderabad,Punjab Kings,0.8876,Sunrisers Hyderabad
1473464,2025,2025-04-12,2,10,Sunrisers Hyderabad,Punjab Kings,0.9836,Sunrisers Hyderabad
1473464,2025,2025-04-12,2,11,Sunrisers Hyderabad,Punjab Kings,0.9615,Sunrisers Hyderabad
1473464,2025,2025-04-12,2,12,Sunrisers Hyderabad,Punjab Kings,0.9615,Sunrisers Hyderabad
1473464,2025,2025-04-12,2,13,Sunrisers Hyderabad,Punjab Kings,0.9615,Sunrisers Hyderabad
1473464,2025,2025-04-12,2,14,Sunrisers Hyderabad,Punjab Kings,0.9615,Sunrisers Hyderabad
1473464,2025,2025-04-12,2,15,Sunrisers Hyderabad,Punjab Kings,1.0,Sunrisers Hyderabad
1473464,2025,2025-04-12,2,16,Sunrisers Hyderabad,Punjab Kings,1.0,Sunrisers Hyderabad
1473464,2025,2025-04-12,2,17,Sunrisers Hyderabad,Punjab Kings,0.9916,Sunrisers Hyderabad
1473464,2025,2025-04-12,2,18,Sunrisers Hyderabad,Punjab Kings,0.9916,Sunrisers Hyderabad
1473464,2025,2025-04-12,2,19,Sunrisers Hyderabad,Punjab Kings,0.9916,Sunrisers Hyderabad
1473465,2025,2025-04-13,2,7,Royal Challengers Bengaluru,Rajasthan Royals,0.8876,Royal Challengers Bengaluru
1473465,2025,2025-04-13,2,8,Royal Challengers Bengaluru,Rajasthan Royals,0.8876,Royal Challengers Bengaluru
1473465,2025,2025-04-13,2,9,Royal Challengers Bengaluru,Rajasthan Royals,0.8876,Royal Challengers Bengaluru
1473465,2025,2025-04-13,2,10,Royal Challengers Bengaluru,Rajasthan Royals,0.8876,Royal Challengers Bengaluru
1473465,2025,2025-04-13,2,11,Royal Challengers Bengaluru,Rajasthan Royals,0.9615,Royal Challengers Bengaluru
1473465,2025,2025-04-13,2,12,Royal Challengers Bengaluru,Rajasthan Royals,0.9615,Royal Challengers Bengaluru
1473465,2025,2025-04-13,2,13,Royal Challengers Bengaluru,Rajasthan Royals,0.9615,Royal Challengers Bengaluru
1473465,2025,2025-04-13,2,14,Royal Challengers Bengaluru,Rajasthan Royals,0.9615,Royal Challengers Bengaluru
1473465,2025,2025-04-13,2,15,Royal Challengers Bengaluru,Rajasthan Royals,1.0,Royal Challengers Bengaluru
1473465,2025,2025-04-13,2,16,Royal Challengers Bengaluru,Rajasthan Royals,1.0,Royal Challengers Bengaluru
1473465,2025,2025-04-13,2,17,Royal Challengers Bengaluru,Rajasthan Royals,1.0,Royal Challengers Bengaluru
1473465,2025,2025-04-13,2,18,Royal Challengers Bengaluru,Rajasthan Royals,1.0,Royal Challengers Bengaluru
1473466,2025,2025-04-13,2,7,Delhi Capitals,Mumbai Indians,0.8971,Mumbai Indians
1473466,2025,2025-04-13,2,8,Delhi Capitals,Mumbai Indians,0.8971,Mumbai Indians
1473466,2025,2025-04-13,2,9,Delhi Capitals,Mumbai Indians,0.8971,Mumbai Indians
1473466,2025,2025-04-13,2,10,Delhi Capitals,Mumbai Indians,0.8971,Mumbai Indians
1473466,2025,2025-04-13,2,11,Delhi Capitals,Mumbai Indians,0.9571,Mumbai Indians
1473466,2025,2025-04-13,2,12,Delhi Capitals,Mumbai Indians,0.9571,Mumbai Indians
1473467,2025,2025-04-14,2,19,Chennai Super Kings,Lucknow Super Giants,0.9742,Chennai Super Kings
1473468,2025,2025-04-15,2,7,Kolkata Knight Riders,Punjab Kings,0.94,Punjab Kings
1473468,2025,2025-04-15,2,8,Kolkata Knight Riders,Punjab Kings,0.94,Punjab Kings
1473468,2025,2025-04-15,2,9,Kolkata Knight Riders,Punjab Kings,0.94,Punjab Kings
1473470,2025,2025-04-17,2,8,Mumbai Indians,Sunrisers Hyderabad,0.879,Mumbai Indians
1473470,2025,2025-04-17,2,9,Mumbai Indians,Sunrisers Hyderabad,0.879,Mumbai Indians
1473470,2025,2025-04-17,2,10,Mumbai Indians,Sunrisers Hyderabad,0.879,Mumbai Indians
1473470,2025,2025-04-17,2,11,Mumbai Indians,Sunrisers Hyderabad,0.92,Mumbai Indians
1473470,2025,2025-04-17,2,12,Mumbai Indians,Sunrisers Hyderabad,1.0,Mumbai Indians
1473470,2025,2025-04-17,2,13,Mumbai Indians,Sunrisers Hyderabad,0.92,Mumbai Indians
1473470,2025,2025-04-17,2,14,Mumbai Indians,Sunrisers Hyderabad,0.92,Mumbai Indians
1473470,2025,2025-04-17,2,16,Mumbai Indians,Sunrisers Hyderabad,0.858,Mumbai Indians
1473470,2025,2025-04-17,2,17,Mumbai Indians,Sunrisers Hyderabad,0.858,Mumbai Indians
1473470,2025,2025-04-17,2,18,Mumbai Indians,Sunrisers Hyderabad,0.858,Mumbai Indians
1473470,2025,2025-04-17,2,19,Mumbai Indians,Sunrisers Hyderabad,0.858,Mumbai Indians
1473471,2025,2025-04-18,2,11,Punjab Kings,Royal Challengers Bengaluru,0.9868,Punjab Kings
1473471,2025,2025-04-18,2,12,Punjab Kings,Royal Challengers Bengaluru,0.9868,Punjab Kings
1473471,2025,2025-04-18,2,13,Punjab Kings,Royal Challengers Bengaluru,0.9868,Punjab Kings
1473472,2025,2025-04-19,2,15,Gujarat Titans,Delhi Capitals,0.92,Gujarat Titans
1473472,2025,2025-04-19,2,16,Gujarat Titans,Delhi Capitals,0.9009,Gujarat Titans
1473472,2025,2025-04-19,2,17,Gujarat Titans,Delhi Capitals,0.9683,Gujarat Titans
1473472,2025,2025-04-19,2,18,Gujarat Titans,Delhi Capitals,0.9683,Gujarat Titans
1473472,2025,2025-04-19,2,19,Gujarat Titans,Delhi Capitals,0.9009,Gujarat Titans
1473472,2025,2025-04-19,2,20,Gujarat Titans,Delhi Capitals,0.9916,Gujarat Titans
1473473,2025,2025-04-19,2,16,Rajasthan Royals,Lucknow Super Giants,0.94,Lucknow Super Giants
1473473,2025,2025-04-19,2,17,Rajasthan Royals,Lucknow Super Giants,0.9009,Lucknow Super Giants
1473474,2025,2025-04-20,2,6,Royal Challengers Bengaluru,Punjab Kings,0.8516,Royal Challengers Bengaluru
1473474,2025,2025-04-20,2,7,Royal Challengers Bengaluru,Punjab Kings,0.8585,Royal Challengers Bengaluru
1473474,2025,2025-04-20,2,8,Royal Challengers Bengaluru,Punjab Kings,0.8585,Royal Challengers Bengaluru
1473474,2025,2025-04-20,2,10,Royal Challengers Bengaluru,Punjab Kings,0.8585,Royal Challengers Bengaluru
1473474,2025,2025-04-20,2,11,Royal Challengers Bengaluru,Punjab Kings,1.0,Royal Challengers Bengaluru
1473474,2025,2025-04-20,2,12,Royal Challengers Bengaluru,Punjab Kings,1.0,Royal Challengers Bengaluru
1473474,2025,2025-04-20,2,13,Royal Challengers Bengaluru,Punjab Kings,0.9,Royal Challengers Bengaluru
1473474,2025,2025-04-20,2,14,Royal Challengers Bengaluru,Punjab Kings,0.9,Royal Challengers Bengaluru
1473474,2025,2025-04-20,2,16,Royal Challengers Bengaluru,Punjab Kings,0.965,Royal Challengers Bengaluru
1473474,2025,2025-04-20,2,17,Royal Challengers Bengaluru,Punjab Kings,0.965,Royal Challengers Bengaluru
1473474,2025,2025-04-20,2,18,Royal Challengers Bengaluru,Punjab Kings,1.0,Royal Challengers Bengaluru
1473474,2025,2025-04-20,2,19,Royal Challengers Bengaluru,Punjab Kings,1.0,Royal Challengers Bengaluru
1473475,2025,2025-04-20,2,8,Mumbai Indians,Chennai Super Kings,0.8876,Mumbai Indians
1473475,2025,2025-04-20,2,9,Mumbai Indians,Chennai Super Kings,0.8876,Mumbai Indians
1473475,2025,2025-04-20,2,11,Mumbai Indians,Chennai Super Kings,0.9615,Mumbai Indians
1473475,2025,2025-04-20,2,12,Mumbai Indians,Chennai Super Kings,0.9615,Mumbai Indians
1473475,2025,2025-04-20,2,13,Mumbai Indians,Chennai Super Kings,0.9615,Mumbai Indians
1473475,2025,2025-04-20,2,14,Mumbai Indians,Chennai Super Kings,1.0,Mumbai Indians
1473475,2025,2025-04-20,2,15,Mumbai Indians,Chennai Super Kings,1.0,Mumbai Indians
1473475,2025,2025-04-20,2,16,Mumbai Indians,Chennai Super Kings,1.0,Mumbai Indians
1473477,2025,2025-04-22,2,1,Delhi Capitals,Lucknow Super Giants,0.8557,Delhi Capitals
1473477,2025,2025-04-22,2,11,Delhi Capitals,Lucknow Super Giants,0.9615,Delhi Capitals
1473477,2025,2025-04-22,2,12,Delhi Capitals,Lucknow Super Giants,0.92,Delhi Capitals
1473477,2025,2025-04-22,2,14,Delhi Capitals,Lucknow Super Giants,0.92,Delhi Capitals
1473477,2025,2025-04-22,2,15,Delhi Capitals,Lucknow Super Giants,0.92,Delhi Capitals
1473477,2025,2025-04-22,2,16,Delhi Capitals,Lucknow Super Giants,0.9916,Delhi Capitals
1473477,2025,2025-04-22,2,17,Delhi Capitals,Lucknow Super Giants,0.9916,Delhi Capitals
1473477,2025,2025-04-22,2,18,Delhi Capitals,Lucknow Super Giants,0.9916,Delhi Capitals
1473478,2025,2025-04-23,2,4,Mumbai Indians,Sunrisers Hyderabad,0.94,Mumbai Indians
1473478,2025,2025-04-23,2,5,Mumbai Indians,Sunrisers Hyderabad,0.8516,Mumbai Indians
1473478,2025,2025-04-23,2,6,Mumbai Indians,Sunrisers Hyderabad,0.8516,Mumbai Indians
1473478,2025,2025-04-23,2,7,Mumbai Indians,Sunrisers Hyderabad,0.8585,Mumbai Indians
1473478,2025,2025-04-23,2,8,Mumbai Indians,Sunrisers Hyderabad,0.8585,Mumbai Indians
1473478,2025,2025-04-23,2,9,Mumbai Indians,Sunrisers Hyderabad,0.8585,Mumbai Indians
1473478,2025,2025-04-23,2,11,Mumbai Indians,Sunrisers Hyderabad,0.9,Mumbai Indians
1473478,2025,2025-04-23,2,12,Mumbai Indians,Sunrisers Hyderabad,0.9,Mumbai Indians
1473478,2025,2025-04-23,2,13,Mumbai Indians,Sunrisers Hyderabad,0.9,Mumbai Indians
1473478,2025,2025-04-23,2,14,Mumbai Indians,Sunrisers Hyderabad,1.0,Mumbai Indians
1473478,2025,2025-04-23,2,15,Mumbai Indians,Sunrisers Hyderabad,1.0,Mumbai Indians
1473478,2025,2025-04-23,2,16,Mumbai Indians,Sunrisers Hyderabad,1.0,Mumbai Indians
1473479,2025,2025-04-24,2,11,Rajasthan Royals,Royal Challengers Bengaluru,0.9109,Royal Challengers Bengaluru
1473479,2025,2025-04-24,2,18,Rajasthan Royals,Royal Challengers Bengaluru,0.9742,Royal Challengers Bengaluru
1473483,2025,2025-04-27,2,17,Royal Challengers Bengaluru,Delhi Capitals,0.9009,Royal Challengers Bengaluru
1473483,2025,2025-04-27,2,18,Royal Challengers Bengaluru,Delhi Capitals,0.8545,Royal Challengers Bengaluru
1473483,2025,2025-04-27,2,19,Royal Challengers Bengaluru,Delhi Capitals,0.858,Royal Challengers Bengaluru
1473484,2025,2025-04-28,2,4,Rajasthan Royals,Gujarat Titans,0.9286,Rajasthan Royals
1473484,2025,2025-04-28,2,5,Rajasthan Royals,Gujarat Titans,0.9286,Rajasthan Royals
1473484,2025,2025-04-28,2,6,Rajasthan Royals,Gujarat Titans,0.9286,Rajasthan Royals
1473484,2025,2025-04-28,2,7,Rajasthan Royals,Gujarat Titans,0.9322,Rajasthan Royals
1473484,2025,2025-04-28,2,8,Rajasthan Royals,Gujarat Titans,0.9948,Rajasthan Royals
1473484,2025,2025-04-28,2,9,Rajasthan Royals,Gujarat Titans,0.9322,Rajasthan Royals
1473484,2025,2025-04-28,2,10,Rajasthan Royals,Gujarat Titans,0.9948,Rajasthan Royals
1473484,2025,2025-04-28,2,11,Rajasthan Royals,Gujarat Titans,1.0,Rajasthan Royals
1473484,2025,2025-04-28,2,12,Rajasthan Royals,Gujarat Titans,1.0,Rajasthan Royals
1473484,2025,2025-04-28,2,13,Rajasthan Royals,Gujarat Titans,1.0,Rajasthan Royals
1473484,2025,2025-04-28,2,14,Rajasthan Royals,Gujarat Titans,1.0,Rajasthan Royals
1473484,2025,2025-04-28,2,15,Rajasthan Royals,Gujarat Titans,1.0,Rajasthan Royals
1473484,2025,2025-04-28,2,16,Rajasthan Royals,Gujarat Titans,0.989,Rajasthan Royals
1473486,2025,2025-04-30,2,11,Punjab Kings,Chennai Super Kings,0.8624,Punjab Kings
1473486,2025,2025-04-30,2,16,Punjab Kings,Chennai Super Kings,0.9009,Punjab Kings
1473486,2025,2025-04-30,2,17,Punjab Kings,Chennai Super Kings,0.9683,Punjab Kings
1473486,2025,2025-04-30,2,18,Punjab Kings,Chennai Super Kings,0.858,Punjab Kings
1473486,2025,2025-04-30,2,19,Punjab Kings,Chennai Super Kings,0.858,Punjab Kings
1473486,2025,2025-04-30,2,20,Punjab Kings,Chennai Super Kings,0.858,Punjab Kings
1473489,2025,2025-05-03,2,16,Chennai Super Kings,Royal Challengers Bengaluru,0.9009,Royal Challengers Bengaluru
1473494,2025,2025-05-07,2,11,Chennai Super Kings,Kolkata Knight Riders,0.9868,Chennai Super Kings
1473494,2025,2025-05-07,2,17,Chennai Super Kings,Kolkata Knight Riders,0.9742,Chennai Super Kings
1473497,2025,2025-05-18,2,1,Rajasthan Royals,Punjab Kings,0.8557,Punjab Kings
1473497,2025,2025-05-18,2,2,Rajasthan Royals,Punjab Kings,0.8557,Punjab Kings
1473497,2025,2025-05-18,2,3,Rajasthan Royals,Punjab Kings,0.8557,Punjab Kings
1473497,2025,2025-05-18,2,4,Rajasthan Royals,Punjab Kings,0.9206,Punjab Kings
1473497,2025,2025-05-18,2,5,Rajasthan Royals,Punjab Kings,0.9206,Punjab Kings
1473497,2025,2025-05-18,2,6,Rajasthan Royals,Punjab Kings,0.9206,Punjab Kings
1473497,2025,2025-05-18,2,7,Rajasthan Royals,Punjab Kings,0.8876,Punjab Kings
1473497,2025,2025-05-18,2,8,Rajasthan Royals,Punjab Kings,0.8876,Punjab Kings
1473497,2025,2025-05-18,2,9,Rajasthan Royals,Punjab Kings,0.879,Punjab Kings
1473498,2025,2025-05-18,2,4,Gujarat Titans,Delhi Capitals,0.8516,Gujarat Titans
1473498,2025,2025-05-18,2,13,Gujarat Titans,Delhi Capitals,0.8624,Gujarat Titans
1473498,2025,2025-05-18,2,14,Gujarat Titans,Delhi Capitals,0.8624,Gujarat Titans
1473498,2025,2025-05-18,2,15,Gujarat Titans,Delhi Capitals,1.0,Gujarat Titans
1473498,2025,2025-05-18,2,17,Gujarat Titans,Delhi Capitals,1.0,Gujarat Titans
1473498,2025,2025-05-18,2,18,Gujarat Titans,Delhi Capitals,1.0,Gujarat Titans
1473498,2025,2025-05-18,2,19,Gujarat Titans,Delhi Capitals,1.0,Gujarat Titans
1473499,2025,2025-05-19,2,7,Sunrisers Hyderabad,Lucknow Super Giants,0.9948,Sunrisers Hyderabad
1473499,2025,2025-05-19,2,8,Sunrisers Hyderabad,Lucknow Super Giants,0.94,Sunrisers Hyderabad
1473499,2025,2025-05-19,2,9,Sunrisers Hyderabad,Lucknow Super Giants,0.94,Sunrisers Hyderabad
1473499,2025,2025-05-19,2,11,Sunrisers Hyderabad,Lucknow Super Giants,0.9109,Sunrisers Hyderabad
1473499,2025,2025-05-19,2,12,Sunrisers Hyderabad,Lucknow Super Giants,0.9109,Sunrisers Hyderabad
1473499,2025,2025-05-19,2,13,Sunrisers Hyderabad,Lucknow Super Giants,0.9109,Sunrisers Hyderabad
1473499,2025,2025-05-19,2,14,Sunrisers Hyderabad,Lucknow Super Giants,1.0,Sunrisers Hyderabad
1473499,2025,2025-05-19,2,15,Sunrisers Hyderabad,Lucknow Super Giants,1.0,Sunrisers Hyderabad
1473499,2025,2025-05-19,2,16,Sunrisers Hyderabad,Lucknow Super Giants,0.9789,Sunrisers Hyderabad
1473499,2025,2025-05-19,2,17,Sunrisers Hyderabad,Lucknow Super Giants,0.9789,Sunrisers Hyderabad
1473500,2025,2025-05-20,2,8,Rajasthan Royals,Chennai Super Kings,0.8876,Rajasthan Royals
1473500,2025,2025-05-20,2,11,Rajasthan Royals,Chennai Super Kings,0.9615,Rajasthan Royals
1473500,2025,2025-05-20,2,12,Rajasthan Royals,Chennai Super Kings,0.9615,Rajasthan Royals
1473500,2025,2025-05-20,2,13,Rajasthan Royals,Chennai Super Kings,0.9615,Rajasthan Royals
1473500,2025,2025-05-20,2,14,Rajasthan Royals,Chennai Super Kings,0.92,Rajasthan Royals
1473500,2025,2025-05-20,2,15,Rajasthan Royals,Chennai Super Kings,0.92,Rajasthan Royals
1473500,2025,2025-05-20,2,16,Rajasthan Royals,Chennai Super Kings,0.858,Rajasthan Royals
1473500,2025,2025-05-20,2,17,Rajasthan Royals,Chennai Super Kings,0.858,Rajasthan Royals
1473500,2025,2025-05-20,2,18,Rajasthan Royals,Chennai Super Kings,0.858,Rajasthan Royals
1473506,2025,2025-05-26,2,11,Punjab Kings,Mumbai Indians,0.8696,Punjab Kings
1473506,2025,2025-05-26,2,12,Punjab Kings,Mumbai Indians,0.9646,Punjab Kings
1473506,2025,2025-05-26,2,13,Punjab Kings,Mumbai Indians,0.9646,Punjab Kings
1473506,2025,2025-05-26,2,14,Punjab Kings,Mumbai Indians,0.9646,Punjab Kings
1473506,2025,2025-05-26,2,15,Punjab Kings,Mumbai Indians,0.9109,Punjab Kings
1473506,2025,2025-05-26,2,16,Punjab Kings,Mumbai Indians,0.94,Punjab Kings
1473506,2025,2025-05-26,2,17,Punjab Kings,Mumbai Indians,0.94,Punjab Kings
1473506,2025,2025-05-26,2,18,Punjab Kings,Mumbai Indians,0.9789,Punjab Kings
1473506,2025,2025-05-26,2,19,Punjab Kings,Mumbai Indians,0.9789,Punjab Kings
1473507,2025,2025-05-27,2,4,Royal Challengers Bengaluru,Lucknow Super Giants,0.8516,Royal Challengers Bengaluru
1473507,2025,2025-05-27,2,16,Royal Challengers Bengaluru,Lucknow Super Giants,0.9742,Royal Challengers Bengaluru
1473507,2025,2025-05-27,2,17,Royal Challengers Bengaluru,Lucknow Super Giants,0.9742,Royal Challengers Bengaluru
1473508,2025,2025-05-29,2,4,Royal Challengers Bengaluru,Punjab Kings,0.8516,Royal Challengers Bengaluru
1473508,2025,2025-05-29,2,5,Royal Challengers Bengaluru,Punjab Kings,0.8516,Royal Challengers Bengaluru
